graph_index	t_ns	mode	n_nodes	op	path	detail	src0_name	dst_name	src0_type	src1_type	dst_type	ne00	ne01	ne02	ne03	ne10	ne11	ne12	ne13	nb01	nb02	nb03	nb11	nb12	nb13	src0_contiguous	src1_contiguous	src0_transposed	batch_count	launches
35	1788291892642651487	eager	620	MUL_MAT	MMQ	-	blk.9.ffn_up.weight	ffn_up-9	q4_K	f32	f32	2048	8192	1	1	2048	88	1	1	1152	9437184	9437184	8192	720896	720896	1	1	0	1	1
35	1788291892642651487	eager	620	MUL_MAT	MMQ	-	blk.9.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-9	q4_K	f32	f32	2048	6144	1	1	2048	88	1	1	1152	7077888	7077888	8192	720896	720896	1	1	0	1	1
35	1788291892642651487	eager	620	MUL_MAT	MMQ	-	blk.9.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-9	q4_K	f32	f32	2048	2048	1	1	2048	88	1	1	1152	2359296	2359296	8192	720896	720896	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.0.ffn_down.weight	node_42	q6_K	f32	f32	8192	2048	1	1	8192	6	1	1	6720	13762560	13762560	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.0.ffn_gate.weight	ffn_gate-0	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.0.ffn_up.weight	ffn_up-0	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.0.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-0	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.0.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-0	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.1.ffn_down.weight	node_67	q6_K	f32	f32	8192	2048	1	1	8192	6	1	1	6720	13762560	13762560	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.1.ffn_gate.weight	ffn_gate-1	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.1.ffn_up.weight	ffn_up-1	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.1.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-1	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.1.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-1	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.10.attn_k.weight	Kcur-10	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.10.attn_output.weight	model.layers.{}.self_attn.out_proj-10	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.10.attn_q.weight	Qcur-10	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.10.attn_v.weight	Vcur-10	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.10.ffn_down.weight	node_428	q6_K	f32	f32	8192	2048	1	1	8192	6	1	1	6720	13762560	13762560	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.10.ffn_gate.weight	ffn_gate-10	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.10.ffn_up.weight	ffn_up-10	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.11.ffn_down.weight	node_453	q4_K	f32	f32	8192	2048	1	1	8192	6	1	1	4608	9437184	9437184	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.11.ffn_gate.weight	ffn_gate-11	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.11.ffn_up.weight	ffn_up-11	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.11.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-11	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.11.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-11	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.12.attn_k.weight	Kcur-12	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.12.attn_output.weight	model.layers.{}.self_attn.out_proj-12	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.12.attn_q.weight	Qcur-12	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.12.attn_v.weight	Vcur-12	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.12.ffn_down.weight	node_508	q4_K	f32	f32	8192	2048	1	1	8192	6	1	1	4608	9437184	9437184	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.12.ffn_gate.weight	ffn_gate-12	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.12.ffn_up.weight	ffn_up-12	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.13.ffn_down.weight	node_533	q6_K	f32	f32	8192	2048	1	1	8192	6	1	1	6720	13762560	13762560	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.13.ffn_gate.weight	ffn_gate-13	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.13.ffn_up.weight	ffn_up-13	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.13.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-13	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.13.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-13	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.14.attn_k.weight	Kcur-14	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.14.attn_output.weight	model.layers.{}.self_attn.out_proj-14	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.14.attn_q.weight	Qcur-14	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.14.attn_v.weight	Vcur-14	q6_K	f32	f32	2048	512	1	1	2048	6	1	1	1680	860160	860160	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.14.ffn_down.weight	node_588	q6_K	f32	f32	8192	2048	1	1	8192	6	1	1	6720	13762560	13762560	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.14.ffn_gate.weight	ffn_gate-14	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.14.ffn_up.weight	ffn_up-14	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.15.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-15	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.15.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-15	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.2.attn_k.weight	Kcur-2	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.2.attn_output.weight	model.layers.{}.self_attn.out_proj-2	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.2.attn_q.weight	Qcur-2	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.2.attn_v.weight	Vcur-2	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.2.ffn_down.weight	node_122	q4_K	f32	f32	8192	2048	1	1	8192	6	1	1	4608	9437184	9437184	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.2.ffn_gate.weight	ffn_gate-2	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.2.ffn_up.weight	ffn_up-2	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.3.ffn_down.weight	node_155	q4_K	f32	f32	8192	2048	1	1	8192	6	1	1	4608	9437184	9437184	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.3.ffn_gate.weight	ffn_gate-3	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.3.ffn_up.weight	ffn_up-3	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.3.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-3	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.3.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-3	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.4.ffn_down.weight	node_180	q6_K	f32	f32	8192	2048	1	1	8192	6	1	1	6720	13762560	13762560	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.4.ffn_gate.weight	ffn_gate-4	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.4.ffn_up.weight	ffn_up-4	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.4.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-4	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.4.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-4	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.5.attn_k.weight	Kcur-5	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.5.attn_output.weight	model.layers.{}.self_attn.out_proj-5	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.5.attn_q.weight	Qcur-5	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.5.attn_v.weight	Vcur-5	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.5.ffn_down.weight	node_235	q4_K	f32	f32	8192	2048	1	1	8192	6	1	1	4608	9437184	9437184	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.5.ffn_gate.weight	ffn_gate-5	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.5.ffn_up.weight	ffn_up-5	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.6.ffn_down.weight	node_268	q4_K	f32	f32	8192	2048	1	1	8192	6	1	1	4608	9437184	9437184	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.6.ffn_gate.weight	ffn_gate-6	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.6.ffn_up.weight	ffn_up-6	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.6.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-6	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.6.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-6	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.7.ffn_down.weight	node_293	q6_K	f32	f32	8192	2048	1	1	8192	6	1	1	6720	13762560	13762560	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.7.ffn_gate.weight	ffn_gate-7	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.7.ffn_up.weight	ffn_up-7	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.7.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-7	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.7.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-7	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.8.attn_k.weight	Kcur-8	q4_K	f32	f32	2048	512	1	1	2048	6	1	1	1152	589824	589824	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.8.attn_output.weight	model.layers.{}.self_attn.out_proj-8	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.8.attn_q.weight	Qcur-8	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.8.attn_v.weight	Vcur-8	q6_K	f32	f32	2048	512	1	1	2048	6	1	1	1680	860160	860160	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.8.ffn_down.weight	node_348	q4_K	f32	f32	8192	2048	1	1	8192	6	1	1	4608	9437184	9437184	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.8.ffn_gate.weight	ffn_gate-8	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.8.ffn_up.weight	ffn_up-8	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.9.ffn_down.weight	node_373	q4_K	f32	f32	8192	2048	1	1	8192	6	1	1	4608	9437184	9437184	32768	196608	196608	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.9.ffn_gate.weight	ffn_gate-9	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.9.ffn_up.weight	ffn_up-9	q4_K	f32	f32	2048	8192	1	1	2048	6	1	1	1152	9437184	9437184	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.9.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-9	q4_K	f32	f32	2048	6144	1	1	2048	6	1	1	1152	7077888	7077888	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	blk.9.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-9	q4_K	f32	f32	2048	2048	1	1	2048	6	1	1	1152	2359296	2359296	8192	49152	49152	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	-	token_embd.weight	result_output	q6_K	f32	f32	2048	65536	1	1	2048	1	1	1	1680	110100480	110100480	8192	8192	8192	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	fused	blk.15.ffn_down.weight	l_out-15	q6_K	f32	f32	8192	2048	1	1	8192	1	1	1	6720	13762560	13762560	32768	32768	32768	1	1	0	1	1
36	1788291892648261429	eager	620	MUL_MAT	MMVQ	fused	blk.15.ffn_up.weight	ffn_swiglu-15	q4_K	f32	f32	2048	8192	1	1	2048	1	1	1	1152	9437184	9437184	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.0.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-0	q4_K	f32	f32	2048	6144	1	1	2048	1	1	1	1152	7077888	7077888	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.0.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-0	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.1.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-1	q4_K	f32	f32	2048	6144	1	1	2048	1	1	1	1152	7077888	7077888	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.1.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-1	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.10.attn_k.weight	Kcur-10	q4_K	f32	f32	2048	512	1	1	2048	1	1	1	1152	589824	589824	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.10.attn_q.weight	Qcur-10	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.10.attn_v.weight	Vcur-10	q4_K	f32	f32	2048	512	1	1	2048	1	1	1	1152	589824	589824	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.11.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-11	q4_K	f32	f32	2048	6144	1	1	2048	1	1	1	1152	7077888	7077888	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.11.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-11	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.12.attn_k.weight	Kcur-12	q4_K	f32	f32	2048	512	1	1	2048	1	1	1	1152	589824	589824	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.12.attn_q.weight	Qcur-12	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.12.attn_v.weight	Vcur-12	q4_K	f32	f32	2048	512	1	1	2048	1	1	1	1152	589824	589824	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.13.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-13	q4_K	f32	f32	2048	6144	1	1	2048	1	1	1	1152	7077888	7077888	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.13.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-13	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.14.attn_k.weight	Kcur-14	q4_K	f32	f32	2048	512	1	1	2048	1	1	1	1152	589824	589824	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.14.attn_q.weight	Qcur-14	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.14.attn_v.weight	Vcur-14	q6_K	f32	f32	2048	512	1	1	2048	1	1	1	1680	860160	860160	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.15.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-15	q4_K	f32	f32	2048	6144	1	1	2048	1	1	1	1152	7077888	7077888	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.15.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-15	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.2.attn_k.weight	Kcur-2	q4_K	f32	f32	2048	512	1	1	2048	1	1	1	1152	589824	589824	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.2.attn_q.weight	Qcur-2	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.2.attn_v.weight	Vcur-2	q4_K	f32	f32	2048	512	1	1	2048	1	1	1	1152	589824	589824	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.3.shortconv.in_proj.weight	model.layers.{}.conv.in_proj-3	q4_K	f32	f32	2048	6144	1	1	2048	1	1	1	1152	7077888	7077888	8192	8192	8192	1	1	0	1	1
37	1788291892654915733	eager	620	MUL_MAT	MMVQ	-	blk.3.shortconv.out_proj.weight	model.layers.{}.conv.out_proj-3	q4_K	f32	f32	2048	2048	1	1	2048	1	1	1	1152	2359296	2359296	8192	8192	8192	1	1	0	1	1
